Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Recording Fixation filter name,Event,Event value,Gaze point X,Gaze point Y,Gaze point 3D X,Gaze point 3D Y,Gaze point 3D Z,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil position left X,Pupil position left Y,Pupil position left Z,Pupil position right X,Pupil position right Y,Pupil position right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Validity left,Validity right,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y
959443,910722226,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,965,69,1.0508,476.6909,1150.7814,0.03592,0.36641,0.92976,-0.03462,0.4058,0.91331,32.11,-21.03,-33.31,-31.66,-17.38,-32.75,4.577,4.858,4.636,Valid,Valid,Saccade,30,6,,
969433,910732216,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,960,50,6.8363,492.9722,1144.1082,0.02072,0.42088,0.90688,-0.01049,0.37704,0.92614,32.32,-21.41,-33.03,-31.76,-17.29,-32.64,4.716,4.533,4.589,Valid,Valid,Unclassified,10,6,,
979423,910742206,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,960,76,5.9358,470.3246,1153.2229,0.0336,0.38403,0.92271,-0.02487,0.37877,0.92516,32.24,-21.08,-33.28,-31.57,-17.44,-32.58,4.613,4.651,4.578,Valid,Valid,Saccade,20,7,,
989418,910752201,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,966,123,-1.645,429.1823,1169.6932,0.00451,0.35789,0.93375,-0.00755,0.34037,0.94026,32.35,-20.97,-33.6,-31.74,-17.1,-32.73,4.646,4.483,4.578,Valid,Valid,Saccade,20,7,,
999410,910762193,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,969,130,-4.1346,422.8084,1172.2776,0.01256,0.33615,0.94172,-0.01965,0.35231,0.93568,32.36,-20.85,-33.63,-31.52,-17.47,-32.49,4.554,4.542,4.615,Valid,Valid,Fixation,170,2,975,227
1009395,910772178,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,974,126,-9.0438,427.0677,1170.4601,-0.00666,0.31946,0.94758,-0.00792,0.37533,0.92686,32.38,-20.91,-33.7,-31.74,-17.28,-32.54,4.589,4.753,4.586,Valid,Valid,Fixation,170,2,975,227
1019390,910782173,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,980,127,-15.4996,425.8502,1170.3104,0.00943,0.31488,0.94909,-0.0343,0.3786,0.92492,32.36,-20.85,-33.65,-31.42,-17.84,-32.06,4.511,4.641,4.565,Valid,Valid,Fixation,170,2,975,227
1029382,910792165,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,978,147,-14.2425,407.5914,1176.4652,-0.01128,0.30181,0.9533,-0.01146,0.36313,0.93167,32.38,-20.93,-33.71,-31.68,-17.29,-32.49,4.502,4.618,4.56,Valid,Valid,Fixation,170,2,975,227
1039379,910802162,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,976,161,-13.0641,394.3535,1180.8969,0.00505,0.2987,0.95433,-0.02606,0.34603,0.93786,32.37,-20.86,-33.66,-31.53,-17.62,-32.32,4.463,4.555,4.53,Valid,Valid,Fixation,170,2,975,227
1049365,910812148,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,976,172,-13.167,384.0298,1184.2937,-0.01317,0.28821,0.95748,-0.00784,0.34014,0.94034,32.38,-20.95,-33.71,-31.74,-17.18,-32.6,4.448,4.598,4.501,Valid,Valid,Fixation,170,2,975,227
1059356,910822139,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,975,186,-12.6304,371.0508,1188.5885,0.00066,0.28663,0.95804,-0.02093,0.32182,0.94657,32.36,-20.9,-33.63,-31.63,-17.5,-32.45,4.4,4.514,4.457,Valid,Valid,Fixation,170,2,975,227
1069351,910832134,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,975,203,-13.8617,381.6219,1283.7761,-0.01246,0.27315,0.96189,-0.00808,0.30888,0.95107,32.36,-20.98,-33.68,-31.79,-17.16,-32.63,4.379,4.446,4.413,Valid,Valid,Fixation,170,2,975,227
1079373,910842156,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,973,217,-10.9496,311.9107,1096.7443,-0.00271,0.26511,0.96421,-0.01642,0.2972,0.95467,32.35,-20.95,-33.6,-31.73,-17.39,-32.59,4.307,4.409,4.359,Valid,Valid,Fixation,170,2,975,227
1089363,910852146,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,973,260,-3.4331,79.915,323.5763,-0.01086,0.26057,0.96539,-0.00887,0.27424,0.96162,32.35,-21.01,-33.67,-31.86,-17.16,-32.63,4.309,4.379,4.343,Valid,Valid,Fixation,170,2,975,227
1099353,910862136,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,974,313,-2.3441,35.2503,175.3785,-0.00476,0.24817,0.9687,-0.02,0.25751,0.96607,32.34,-20.98,-33.59,-31.73,-17.51,-32.46,4.248,4.22,4.26,Valid,Valid,Fixation,170,2,975,227
1109345,910872128,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,975,292,-3.0717,51.3134,234.2308,-0.01238,0.24915,0.96839,-0.01144,0.26038,0.96544,32.33,-21.04,-33.65,-31.87,-17.22,-32.57,4.251,4.268,4.239,Valid,Valid,Fixation,170,2,975,227
1119342,910882125,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,976,294,-3.2824,51.3863,236.1747,-0.00765,0.24359,0.96985,-0.01823,0.26455,0.9642,32.33,-21.01,-33.57,-31.71,-17.62,-32.32,4.18,4.176,4.206,Valid,Valid,Fixation,170,2,975,227
1129327,910892110,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,976,302,-3.3571,50.1897,238.3985,-0.01223,0.23921,0.97089,-0.01328,0.25567,0.96667,32.32,-21.06,-33.63,-31.86,-17.25,-32.52,4.193,4.23,4.178,Valid,Valid,Fixation,170,2,975,227
1139322,910902105,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,976,315,-3.4731,47.942,240.8685,-0.00894,0.23128,0.97285,-0.01789,0.24581,0.96915,32.32,-21.02,-33.58,-31.72,-17.62,-32.33,4.112,4.095,4.145,Valid,Valid,Fixation,170,2,975,227
1149314,910912097,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,977,318,-3.808,47.6986,242.8255,-0.01328,0.2274,0.97371,-0.01503,0.24353,0.96978,32.31,-21.08,-33.63,-31.87,-17.25,-32.52,4.124,4.167,4.104,Valid,Valid,Fixation,170,2,975,227
1159305,910922088,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,977,322,-3.9513,47.2379,244.8134,-0.01064,0.22188,0.97502,-0.0191,0.24418,0.96954,32.32,-21.03,-33.57,-31.73,-17.62,-32.32,4.06,4.069,4.064,Valid,Valid,Fixation,170,2,975,227
1169295,910932078,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1061,327,74.2812,-157.7587,-828.8223,0.09073,-0.17411,-0.98054,0.09114,-0.16813,-0.98154,32.28,-21.12,-33.59,-31.91,-17.26,-32.51,4.009,4.034,4.021,Valid,Valid,Saccade,20,8,,
1179286,910942069,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1023,321,-67.1475,233.967,1200.1831,-0.05345,0.19871,0.9786,-0.05343,0.20336,0.97764,32.11,-21.19,-33.4,-31.79,-17.72,-32.27,3.849,3.858,3.886,Valid,Valid,Saccade,20,8,,
1189282,910952065,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1047,339,-647.4946,1496.3015,8326.4131,-0.07962,0.17732,0.98093,-0.07237,0.17845,0.98128,32.03,-21.38,-33.34,-32.05,-17.38,-32.5,3.869,3.903,3.854,Valid,Valid,Fixation,2039,3,990,341
1199304,910962087,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1055,349,-733.8777,1485.2263,8672.4287,-0.07585,0.16893,0.9827,-0.08971,0.17055,0.98126,31.94,-21.27,-33.38,-31.94,-17.76,-32.33,3.784,3.755,3.807,Valid,Valid,Fixation,2039,3,990,341
1209290,910972073,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1068,376,-198.8922,302.2151,2040.5818,-0.09454,0.15486,0.9834,-0.09412,0.15027,0.98415,31.94,-21.4,-33.36,-32.15,-17.42,-32.51,3.797,3.816,3.77,Valid,Valid,Fixation,2039,3,990,341
1219286,910982069,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1069,410,-73.5362,87.8671,745.7602,-0.08457,0.15619,0.9841,-0.10163,0.11567,0.98807,31.91,-21.3,-33.37,-32,-17.75,-32.36,3.718,3.622,3.755,Valid,Valid,Fixation,2039,3,990,341
1229277,910992060,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1068,416,-48.0583,54.9602,489.7295,-0.09333,0.15492,0.98351,-0.08744,0.12528,0.98826,31.92,-21.42,-33.36,-32.18,-17.43,-32.51,3.755,3.756,3.731,Valid,Valid,Fixation,2039,3,990,341
1239273,911002056,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1065,382,-143.348,216.9393,1522.3958,-0.08897,0.15507,0.98389,-0.09245,0.14441,0.98519,31.9,-21.31,-33.36,-32.01,-17.8,-32.32,3.684,3.61,3.67,Valid,Valid,Fixation,2039,3,990,341
1249258,911012041,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1064,379,-172.8585,268.1258,1843.1189,-0.09729,0.15938,0.98241,-0.08393,0.14234,0.98625,31.92,-21.42,-33.36,-32.19,-17.46,-32.48,3.721,3.74,3.702,Valid,Valid,Fixation,2039,3,990,341
1259250,911022033,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1063,376,-214.6987,341.4525,2313.3723,-0.09022,0.15333,0.98405,-0.08989,0.14965,0.98464,31.9,-21.32,-33.35,-32.01,-17.85,-32.25,3.655,3.583,3.647,Valid,Valid,Fixation,2039,3,990,341
1269245,911032028,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1061,373,-526.1434,865.9586,5778.8911,-0.09365,0.15204,0.98393,-0.08457,0.14797,0.98537,31.91,-21.42,-33.35,-32.19,-17.49,-32.44,3.69,3.714,3.672,Valid,Valid,Fixation,2039,3,990,341
1279236,911042019,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1061,376,-647.6858,1056.0925,7148.3813,-0.09015,0.14963,0.98462,-0.08752,0.14548,0.98548,31.9,-21.32,-33.35,-32.01,-17.89,-32.2,3.63,3.566,3.612,Valid,Valid,Fixation,2039,3,990,341
1289227,911052010,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1061,376,-669.1549,1085.5723,7366.2114,-0.0931,0.14631,0.98485,-0.08504,0.14793,0.98534,31.9,-21.42,-33.36,-32.19,-17.5,-32.42,3.641,3.69,3.647,Valid,Valid,Fixation,2039,3,990,341
1299247,911062030,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1061,377,-653.1905,1054.5804,7170.1821,-0.09201,0.1449,0.98516,-0.08664,0.14893,0.98505,31.89,-21.33,-33.34,-32.01,-17.91,-32.17,3.58,3.555,3.583,Valid,Valid,Fixation,2039,3,990,341
1309240,911072023,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1062,378,-428.006,676.5016,4651.1309,-0.09452,0.14341,0.98514,-0.08544,0.14934,0.98509,31.9,-21.42,-33.36,-32.19,-17.52,-32.39,3.6,3.664,3.607,Valid,Valid,Fixation,2039,3,990,341
1319236,911082019,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1064,380,-270.4102,416.7422,2895.8762,-0.09345,0.1425,0.98537,-0.0884,0.15104,0.98457,31.9,-21.33,-33.35,-32,-17.93,-32.13,3.547,3.541,3.559,Valid,Valid,Fixation,2039,3,990,341
1329221,911092004,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1063,381,-281.0142,431.4694,3020.2397,-0.09583,0.14065,0.98541,-0.08541,0.15038,0.98493,31.9,-21.41,-33.39,-32.2,-17.53,-32.38,3.563,3.635,3.576,Valid,Valid,Fixation,2039,3,990,341
1339215,911101998,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1063,383,-289.032,441.3198,3109.8931,-0.09306,0.14048,0.9857,-0.08815,0.14858,0.98496,31.9,-21.32,-33.37,-32.01,-17.93,-32.12,3.515,3.513,3.537,Valid,Valid,Fixation,2039,3,990,341
1349208,911111991,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1063,384,-278.6579,422.2239,2998.4143,-0.09525,0.13872,0.98574,-0.08582,0.14848,0.98519,31.9,-21.4,-33.41,-32.2,-17.53,-32.37,3.534,3.606,3.546,Valid,Valid,Fixation,2039,3,990,341
1359200,911121983,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1064,385,-297.7808,445.7862,3183.8257,-0.09372,0.1386,0.9859,-0.08873,0.14661,0.98521,31.9,-21.32,-33.38,-32.01,-17.93,-32.11,3.49,3.489,3.514,Valid,Valid,Fixation,2039,3,990,341
1369190,911131973,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1064,385,-319.4847,475.9963,3414.7734,-0.09674,0.13742,0.98578,-0.08584,0.14588,0.98557,31.89,-21.39,-33.43,-32.21,-17.53,-32.36,3.515,3.578,3.526,Valid,Valid,Fixation,2039,3,990,341
1377903,911140686,,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),SyncPortOutLow,,,,,,,,,,,,,,,,,,,,,,,,Fixation,2039,3,990,341
1379180,911141963,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1063,386,-339.7099,506.7249,3653.8149,-0.09416,0.13681,0.98611,-0.0875,0.1447,0.9856,31.91,-21.31,-33.4,-32.02,-17.93,-32.11,3.473,3.468,3.49,Valid,Valid,Fixation,2039,3,990,341
1389176,911151959,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1064,387,-341.4036,502.283,3649.2532,-0.09755,0.1361,0.98588,-0.08518,0.1433,0.98601,31.89,-21.38,-33.44,-32.21,-17.52,-32.36,3.503,3.549,3.494,Valid,Valid,Fixation,2039,3,990,341
1399168,911161951,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1057,382,-315.4656,514.3196,3618.3984,-0.08642,0.14136,0.98618,-0.08391,0.14699,0.98557,31.94,-21.27,-33.43,-32.01,-17.92,-32.1,3.449,3.45,3.465,Valid,Valid,Fixation,2039,3,990,341
1409153,911171936,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1043,371,-348.8756,704.0494,4658.0288,-0.07931,0.15013,0.98548,-0.06727,0.15388,0.9858,31.99,-21.28,-33.51,-32.12,-17.45,-32.36,3.461,3.516,3.482,Valid,Valid,Fixation,2039,3,990,341
1419148,911181931,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1031,367,-113.8804,273.3232,1761.8062,-0.06368,0.15689,0.98556,-0.06149,0.1645,0.98446,32.08,-21.16,-33.52,-31.85,-17.8,-32.12,3.4,3.462,3.447,Valid,Valid,Fixation,2039,3,990,341
1429141,911191924,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,968,342,-3.5962,74.3187,424.2237,-0.03104,0.17056,0.98486,0.01644,0.2312,0.97277,32.09,-21.24,-33.52,-32,-17.38,-32.35,3.422,3.538,3.465,Valid,Valid,Fixation,2039,3,990,341
1439136,911201919,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1015,365,-34.5925,108.0223,693.8699,-0.04865,0.16555,0.985,-0.04545,0.17965,0.98268,32.12,-21.14,-33.51,-31.8,-17.77,-32.1,3.398,3.472,3.437,Valid,Valid,Fixation,2039,3,990,341
1449152,911211935,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1012,363,-27.4273,91.3484,579.9137,-0.0501,0.1626,0.98542,-0.03806,0.19251,0.98056,32.13,-21.24,-33.49,-31.99,-17.37,-32.34,3.415,3.531,3.47,Valid,Valid,Fixation,2039,3,990,341
1459145,911221928,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1012,357,-37.4241,129.1941,792.442,-0.04631,0.15915,0.98617,-0.04326,0.19497,0.97986,32.14,-21.13,-33.51,-31.79,-17.77,-32.09,3.398,3.474,3.44,Valid,Valid,Fixation,2039,3,990,341
1469139,911231922,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1012,357,-35.8418,124.001,759.7489,-0.04879,0.16667,0.9848,-0.04028,0.18882,0.98119,32.15,-21.23,-33.49,-31.99,-17.36,-32.34,3.409,3.535,3.469,Valid,Valid,Fixation,2039,3,990,341
1479131,911241914,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1012,357,-34.9143,120.5909,738.5594,-0.04523,0.16008,0.98607,-0.0442,0.19674,0.97946,32.16,-21.13,-33.52,-31.79,-17.76,-32.08,3.397,3.483,3.44,Valid,Valid,Fixation,2039,3,990,341
1489120,911251903,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1012,357,-33.9811,116.6115,716.4965,-0.04909,0.16667,0.98479,-0.04024,0.1899,0.98098,32.15,-21.22,-33.5,-31.98,-17.35,-32.34,3.406,3.533,3.466,Valid,Valid,Fixation,2039,3,990,341
1499111,911261894,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1012,357,-34.2692,118.5862,728.4885,-0.04556,0.16005,0.98606,-0.0434,0.1963,0.97958,32.17,-21.12,-33.52,-31.79,-17.76,-32.08,3.396,3.479,3.44,Valid,Valid,Fixation,2039,3,990,341
1509103,911271886,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1011,354,-39.2616,140.6796,850.9025,-0.04888,0.16654,0.98482,-0.03862,0.18935,0.98115,32.16,-21.21,-33.51,-31.99,-17.35,-32.34,3.409,3.526,3.46,Valid,Valid,Fixation,2039,3,990,341
1519099,911281882,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1010,353,-42.611,156.317,938.1374,-0.044,0.16147,0.9859,-0.04267,0.19435,0.98,32.18,-21.12,-33.53,-31.79,-17.75,-32.09,3.396,3.475,3.438,Valid,Valid,Fixation,2039,3,990,341
1529085,911291868,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1009,352,-45.5246,169.5611,1010.7634,-0.04859,0.16708,0.98475,-0.03732,0.1887,0.98132,32.17,-21.2,-33.52,-31.99,-17.34,-32.33,3.407,3.513,3.454,Valid,Valid,Fixation,2039,3,990,341
1539080,911301863,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1009,350,-49.9333,191.0697,1130.0576,-0.04298,0.16189,0.98587,-0.04177,0.19396,0.98012,32.19,-21.11,-33.54,-31.79,-17.75,-32.08,3.389,3.465,3.436,Valid,Valid,Fixation,2039,3,990,341
1549071,911311854,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1008,348,-57.62,225.1092,1316.8763,-0.0482,0.16844,0.98453,-0.03586,0.18755,0.9816,32.18,-21.19,-33.54,-31.98,-17.33,-32.33,3.405,3.503,3.444,Valid,Valid,Fixation,2039,3,990,341
1559094,911321877,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1007,347,-62.0472,247.0743,1436.3452,-0.04253,0.16204,0.98587,-0.04077,0.19454,0.98005,32.2,-21.1,-33.55,-31.79,-17.74,-32.08,3.38,3.459,3.427,Valid,Valid,Fixation,2039,3,990,341
1569084,911331867,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1007,346,-67.1217,273.2878,1582.2988,-0.04653,0.16986,0.98437,-0.03529,0.18629,0.98186,32.19,-21.18,-33.55,-31.98,-17.34,-32.31,3.406,3.482,3.434,Valid,Valid,Fixation,2039,3,990,341
1579074,911341857,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1006,345,-65.3419,269.9542,1557.7307,-0.04201,0.16183,0.98592,-0.039,0.1958,0.97987,32.21,-21.1,-33.54,-31.79,-17.73,-32.09,3.367,3.428,3.42,Valid,Valid,Fixation,2039,3,990,341
1589070,911351853,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1005,345,-58.1212,245.5988,1416.2472,-0.04457,0.17115,0.98424,-0.03441,0.18817,0.98153,32.19,-21.17,-33.55,-31.98,-17.35,-32.29,3.401,3.467,3.418,Valid,Valid,Fixation,2039,3,990,341
1599063,911361846,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1004,345,-51.2732,219.5131,1267.3994,-0.03971,0.16287,0.98585,-0.0381,0.19825,0.97941,32.21,-21.1,-33.54,-31.79,-17.73,-32.08,3.354,3.419,3.397,Valid,Valid,Fixation,2039,3,990,341
1609048,911371831,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1004,348,-38.6852,163.8147,958.7208,-0.04263,0.17166,0.98423,-0.03424,0.19123,0.98095,32.2,-21.17,-33.55,-31.98,-17.36,-32.27,3.386,3.45,3.403,Valid,Valid,Fixation,2039,3,990,341
1619042,911381825,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1004,349,-33.7552,144.248,847.0728,-0.039,0.1639,0.98571,-0.03682,0.20148,0.9788,32.21,-21.09,-33.54,-31.79,-17.72,-32.08,3.348,3.403,3.387,Valid,Valid,Fixation,2039,3,990,341
